Judul,Tahun
A Design Strategy for AM/PM Compensation in GaN Doherty Power Amplifiers,2017
Incremental and Decremental Extreme Learning Machine Based on Generalized Inverse,2017
System-Level Energy Balance for Maximizing Network Lifetime in WSNs,2017
State-of-Health Estimation for Lithium-Ion Batteries Based on the Multi-Island Genetic Algorithm and the Gaussian Process Regression,2017
Human Action Recognition Using Adaptive Local Motion Descriptor in Spark,2017
The Uplink Visible Light Communication Beacon System for Universal Traffic Management,2017
An Optimization Strategy for Debugging Incoherent Terminologies in Dynamic Environments,2017
Knowledge Graph Embedding by Dynamic Translation,2017
Similarity-Based Difference Analysis Approach for Remaining Useful Life Prediction of GaAs-Based Semiconductor Lasers,2017
Speech Denoising Using Transform Domains in the Presence of Impulsive and Gaussian Noises,2017
A Global Clock Skew Estimation Scheme for Hierarchical Wireless Sensor Networks,2017
Dynamic Cloudlet-Assisted Energy-Saving Routing Mechanism for Mobile Ad Hoc Networks,2017
Sliding Mode Regulator for the Perturbations Attenuation in Two Tank Plants,2017
"Dynamic Modeling of Networks, Microgrids, and Renewable Sources in the dq0 Reference Frame: A Survey",2017
Fault-Tolerant Certifiable Control for a V-Tail Remotely Piloted Aircraft System,2017
Decision Support System for Risk Assessment and Management Strategies in Distributed Software Development,2017
Model Structure Choice for a Static VAR Compensator Under Modeling Uncertainty and Incomplete Information,2017
Adaptive Synchronization of 4-Dimensional Energy Resource Unknown Time-Varying Delay Systems,2017
Multi-Temporal Depth Motion Maps-Based Local Binary Patterns for 3-D Human Action Recognition,2017
Buffer-Aware Resource Allocation Scheme With Energy Efficiency and QoS Effectiveness in Wireless Body Area Networks,2017
Analysis and Optimization of Power MOSFETs Shaped Switching Transients for Reduced EMI Generation,2017
RBF-MLMR: A Multi-Label Metamorphic Relation Prediction Approach Using RBF Neural Network,2017
Design of the Collector of a Solar Dish-Stirling System: A Case Study,2017
A Novel Multi-Focus Image Fusion Method Based on Stationary Wavelet Transform and Local Features of Fuzzy Sets,2017
A New Structure-Hole-Based Algorithm For Influence Maximization in Large Online Social Networks,2017
QoS-Aware Frequency-Based 4G+Relative Authentication Model for Next Generation LTE and Its Dependent Public Safety Networks,2017
Flexible Spectrum Management in a Smart City Within Licensed Shared Access Framework,2017
Extended Understanding of Dyadic Friendship Using Fuzzy Measures: a Simulation Approach,2017
A Real-Time Delay-Sensitive Communication Approach Based on Distributed Processing,2017
Real-Time Static Voltage Stability Assessment in Large-Scale Power Systems Based on Maximum-Relevance Minimum-Redundancy Ensemble Approach,2017
Design and Study of a Circular Polarised Conical-Disc-Backed Spiral Antenna for X-Band Applications,2017
A Weighted Evidence Combination Approach for Target Identification in Wireless Sensor Networks,2017
CloudVMI: A Cloud-Oriented Writable Virtual Machine Introspection,2017
Identifying Deviations in Software Processes,2017
Role of Self-Heating and Polarization in AlGaN/GaN-Based Heterostructures,2017
Modeling Unreliable Operation of mmWave-Based Data Sessions in Mission-Critical PPDR Services,2017
Transient Energy Efficiency Analysis of Field Oriented Induction Machines,2017
A Distributed TDMA Scheduling Algorithm Based on Exponential Backoff Rule and Energy-Topology Factor in Internet of Things,2017
Region-Based Relaxed Multiple Kernel Collaborative Representation for Hyperspectral Image Classification,2017
Security Evaluation of the Cyber Networks Under Advanced Persistent Threats,2017
Computational Efficient Two-Dimension DOA Estimation for Incoherently Distributed Noncircular Sources With Automatic Pairing,2017
Multi-Objective On-Line Optimization Approach for the DC Motor Controller Tuning Using Differential Evolution,2017
Wind Power Smoothing by Controlling the Inertial Energy of Turbines With Optimized Energy Yield,2017
Reconfigurable MIMO Antenna for Integrated-Metal-Rimmed Smartphone Applications,2017
Hypermedia APIs for the Web of Things,2017
Wireless Energy Harvesting by Direct Voltage Multiplication on Lateral Waves From a Suspended Dielectric Layer,2017
Adaptive-ID Secure Identity-Based Signature Scheme from Lattices in the Standard Model,2017
Accurate Design of High-Efficiency LLC Resonant Converter With Wide Output Voltage,2017
Hybrid Spatial Modulation Aided Distributed Relays: Threshold Detection and Constellation Rotation,2017
Robust Topological Navigation via Convolutional Neural Network Feature and Sharpness Measure,2017
Review: Analysis and Improvement of Traffic Alert and Collision Avoidance System,2017
A Security Model for Preserving the Privacy of Medical Big Data in a Healthcare Cloud Using a Fog Computing Facility With Pairing-Based Cryptography,2017
Aggregating Deep Convolutional Feature Maps for Insulator Detection in Infrared Images,2017
Caterpillar RLNC (CRLNC): A Practical Finite Sliding Window RLNC Approach,2017
Multi-Frame Super-Resolution Reconstruction Based on Gradient Vector Flow Hybrid Field,2017
Ship Track Regression Based on Support Vector Machine,2017
Analysis of Graphene-Based Microstrip Structures,2017
Sparse Reconstruction Based on the ADMM and Lasso-LSQR for Bearings Vibration Signals,2017
Towards Achieving a Reliable Leakage Detection and Localization Algorithm for Application in Water Piping Networks: An Overview,2017
Review of Near-Field Wireless Power and Communication for Biomedical Applications,2017
Optimized Full-Duplex MIMO DF Relaying With Limited Dynamic Range,2017
Cyber-Physical Production System Gateway Based on a Programmable SoC Platform,2017
Perspectives on Damping Strategy for Heaving Wave Energy Converters,2017
Dual-Mode Index Modulation Aided OFDM With Constellation Power Allocation and Low-Complexity Detector Design,2017
Byzantine Defense in Collaborative Spectrum Sensing via Bayesian Learning,2017
Reduced Complexity Multipath Clutter Rejection Approach for DRM-Based HF Passive Bistatic Radar,2017
Precoding Design for Multiuser MIMO Downlink Communication Systems Using an LQ-Based Cascade GSIC Algorithm,2017
An End-to-End Multi-Standard OFDM Transceiver Architecture Using FPGA Partial Reconfiguration,2017
Data Mining and Analytics in the Process Industry: The Role of Machine Learning,2017
A GPU-Accelerated Deformable Image Registration Algorithm With Applications to Right Ventricular Segmentation,2017
Optimum Design of Wireless Power Transmission Systems in Unknown Electromagnetic Environments,2017
On Companding and Optimization of OFDM Signals for Mitigating Impulsive Noise in Power-Line Communication Systems,2017
A 2.4/5.2-GHz Concurrent Dual-Band CMOS Low Noise Amplifier,2017
Vector OFDM With Index Modulation,2017
Digital Twin Shop-Floor: A New Shop-Floor Paradigm Towards Smart Manufacturing,2017
Key-Policy Attribute-Based Encryption With Equality Test in Cloud Computing,2017
Zero-Padded Orthogonal Frequency Division Multiplexing with Index Modulation Using Multiple Constellation Alphabets,2017
Game-Theory-Based Distributed Power Splitting for Future Wireless Powered MTC Networks,2017
Complex Form of Local Orientation Plane for Visual Object Tracking,2017
State Estimation in Smart Distribution System With Low-Precision Measurements,2017
A Decentralized Trustworthy Context and QoS-Aware Service Discovery Framework for the Internet of Things,2017
Metric Learning Combining With Boosting for User Distance Measure in Multiple Social Networks,2017
A Novel Frequency-Hopping Sequence for Covert Communication,2017
Hierarchical Robust Path Following Control of Fully Submerged Hydrofoil Vessels,2017
GPU-Accelerated Features Extraction From Magnetic Resonance Images,2017
"IEEE Access Special Section Editorial: Mission Critical Public-Safety Communications: Architectures, Enabling Technologies, and Future Applications",2018
"IEEE Access Special Section Editorial: Communication, Control, and Computation Issues in Heterogeneous Vehicular Networks",2018
"IEEE Access Special Section Editorial: The Internet of Energy: Architectures, Cyber Security, and Applications—Part II",2018
IEEE Access Special Section Editorial: Green Communications and Networking for 5G,2018
"IEEE Access Special Section Editorial: The Internet of Energy: Architectures, Cyber Security, and Applications",2018
IEEE Access Special Section Editorial: Information Security Solutions for Telemedicine Applications,2018
IEEE Access Special Section Editorial: Non-Orthogonal Multiple Access for 5G Systems,2018
DeepMEC: Mobile Edge Caching Using Deep Learning,2018
The Multi-Scale Impact of the Alzheimer’s Disease on the Topology Diversity of Astrocytes Molecular Communications Nanonetworks,2018
Sensor Fusion for Tour-Guide Robot Localization,2018
Parallel Multi-Core CPU and GPU for Fast and Robust Medical Image Watermarking,2018
Balancing Problem of Stochastic Large-Scale U-Type Assembly Lines Using a Modified Evolutionary Algorithm,2018
Fabrication and Characterization of Capacitive RF MEMS Perforated Switch,2018
Achieving High Input PF for CRM Buck-Buck/Boost PFC Converter,2018
Top- $k$  Subgraph Query Based on Frequent Structure in Large-Scale Dynamic Graphs,2018
Potential Game-Based Non-Myopic Sensor Network Planning for Multi-Target Tracking,2018
Underwater Delay-Tolerant Routing via Probabilistic Spraying,2018
Fixed-Wing UAV Formation Control Design With Collision Avoidance Based on an Improved Artificial Potential Field,2018
MulSim: A Novel Similar-to-Multiple-Point Clustering Algorithm,2018
Remote Sensing Image Registration Based on Phase Congruency Feature Detection and Spatial Constraint Matching,2018
IEEE Access Special Section Editorial: Research Challenges and Opportunities in Security and Privacy of Blockchain Technologies,2018
IEEE Access Special Section Editorial: Socially Enabled Networking And Computing,2018
IEEE ACCESS Special Section Editorial: Energy Efficient Wireless Communications With Energy Harvesting and Wireless Power Transfer,2018
Ieee Access Special Section Editorial:Complex System Health Management Based On Condition Monitoring And Test Data,2018
Ieee Access Special Section Editorial: Ambient Intelligence Environments With Wireless Sensor Networks From the Point of View of Big Data and Smart and Sustainable Cities,2018
"An Editorial From the Editor-in-Chief of the IEEE ACCESS, at the End of his Six Year Term",2018
Wind Speed Extrapolation Using Machine Learning Methods and LiDAR Measurements,2018
Comparing Kalman Filters and Observers for Power System Dynamic State Estimation With Model Uncertainty and Malicious Cyber Attacks,2018
Automatic Inference of Task Parallelism in Task-Graph-Based Actor Models,2018
VMD-RiM: Rician Modeling of Temporal Feature Variation Extracted From Variational Mode Decomposed EEG Signal for Automatic Sleep Apnea Detection,2018
Community Detection in Networks Based on Modified PageRank and Stochastic Block Model,2018
Coupling Scattering Characteristic Analysis of Dihedral Corner Reflectors in SAR Images,2018
Cluster-Tree Routing Based Entropy Scheme for Data Gathering in Wireless Sensor Networks,2018
Hierarchal Application of Receding Horizon Synthesis and Dynamic Allocation for UAVs Fighting Fires,2018
Planar Phase Gradient Metasurface Antenna With Low RCS,2018
Person Re-Identification Using Hybrid Representation Reinforced by Metric Learning,2018
A Hierarchical Spectrum Access Scheme for TV White Space Coexistence in Heterogeneous Networks,2018
SBR Method for Near-Field Scattering of an Electrically Large Complex Target Illuminated by Dipole Sources,2018
A Novel Nonlinear Control Technique With Its Application to Magnetic Levitated Systems,2018
MGF-Based Analysis of Spectrum Sensing Over  $K-\mu$  Fading Channels for 5G Cognitive Networks,2018
A Novel Total Variation Model for Low-Dose CT Image Denoising,2018
A Large-Scale Analysis of Facebook’s User-Base and User Engagement Growth,2018
"GaN Integration Technology, an Ideal Candidate for High-Temperature Applications: A Review",2018
Detection and Elimination of Spyware and Ransomware by Intercepting Kernel-Level System Routines,2018
On Designing Mixed EWMA Dual-CUSUM Chart With Applications in Petro-Chemical Industry,2018
Segment Particle Swarm Optimization Adoption for Large-Scale Kinetic Parameter Identification of Escherichia Coli Metabolic Network Model,2018
Simple Design Procedure of a Broadband Circularly Polarized Slot Monopole Antenna Assisted by Characteristic Mode Analysis,2018
Review of Current Technologies and Proposed Intelligent Methodologies for Water Distributed Network Leakage Detection,2018
Rank-Based Low-Latency Scheduling for Maximum Fronthaul Accommodation in Bridged Network,2018
Individual Semantics Building for HFLTS Possibility Distribution With Applications in Domain-Specific Collaborative Decision Making,2018
Randomization-Embedded Greed: Pursuing More Platform Profits in Mobile Crowd Sensing,2018
Advanced Control Strategies of VSC Based HVDC Transmission System: Issues and Potential Recommendations,2018
iAware: A Real-Time Emotional Biofeedback System Based on Physiological Signals,2018
Discrete-Time Systems Modeling and Verification With Alvis Language and Tools,2018
Double Integral Sliding Mode Control of Continuous Gain Four Quadrant Quasi-Z-Source Converter,2018
Training Restricted Boltzmann Machines Using Modified Objective Function Based on Limiting the Free Energy Value,2018
A Unified Nonsingular Rapid Transfer Alignment Solution for Tactical Weapon Based on Matrix Kalman Filter,2018
A Novel Piecewise Affine Model for Vehicle Lateral Dynamics,2018
Hybrid Traffic Forecasting Model With Fusion of Multiple Spatial Toll Collection Data and Remote Microwave Sensor Data,2018
Impacts of Memory Address Mapping Scheme on Reducing DRAM Self-Refresh Power for Mobile Computing Devices,2018
A Robust Prevention Method for Automated Manufacturing Systems With Unreliable Resources Using Petri Nets,2018
Improving Transfer Learning and Squeeze- and-Excitation Networks for Small-Scale Fine-Grained Fish Image Classification,2018
A Fault Diagnosis Method for Satellite Flywheel Bearings Based on 3D Correlation Dimension Clustering Technology,2018
Sentiment Identification in Football-Specific Tweets,2018
A Dual-Band Antenna With Dual-Circular Polarization for Nanosatellite Payload Application,2018
Novel Approach for Three-Dimensional Integral Documentation of Machine Rooms in Hospitals Using Portable Mobile Mapping System,2018
Experimental Breast Phantoms for Estimation of Breast Tumor Using Microwave Imaging Systems,2018
User Health Information Analysis With a Urine and Feces Separable Smart Toilet System,2018
Evaluation of Regional Rural Information Environment Based on Fuzzy Method in the Era of the Internet of Things,2018
Event-Triggered Dynamic Output Feedback Control for Networked T-S Fuzzy Systems With Asynchronous Premise Variables,2018
On-Demand Cooperation Among Multiple Infrastructure Networks for Multi-Tenant Slicing: a Complex Network Perspective,2018
Air Quality Forecast Monitoring and Its Impact on Brain Health Based on Big Data and the Internet of Things,2018
Practical Adaptive Integral Terminal Sliding Mode Control for Cable-Driven Manipulators,2018
Adaptive Consistency Strategy of Multiple Controllers in SDN,2018
Calibrating Away Inaccuracies in Ultra Wideband Range Measurements: A Maximum Likelihood Approach,2018
A Dual Linearly Polarized End-Fire Antenna Array for the 5G Applications,2018
Search Engine Based Proper Privacy Protection Scheme,2018
Robust  L2−L∞  Filter Design for Uncertain 2-D Continuous Nonlinear Delayed Systems With Saturation,2018
Optimized Interval Type-II Fuzzy Controller-Based STATCOM for Voltage Regulation in Power Systems With Photovoltaic Farm,2018
Minimizing the Sum of Makespan and Total Weighted Tardiness in a No-Wait Flowshop,2018
Synchronization of Complex Stochastic Coupled Systems Based on Graph Theory,2018
Dynamic Stiffness Characteristics Analysis of Bogie Suspension for Rail Vehicle Based on Big Data-Driven Bench Test,2018
Towards Robust Human-Robot Collaborative Manufacturing: Multimodal Fusion,2018
A Resonant Gate Driver for Silicon Carbide MOSFETs,2018
Scatter Artifacts Removal Using Learning-Based Method for CBCT in IGRT System,2018
Efficient Anonymous Certificateless Multi-Receiver Signcryption Scheme Without Bilinear Pairings,2018
A Comparison Between Hard- and Soft-Constrained RTK Positioning With Multiple Reference Antennas,2018
A Fully-Unsupervised Possibilistic C-Means Clustering Algorithm,2018
Interference-Aware Resource Optimization for Device-to-Device Communications in 5G Networks,2018
Multi-Region Correlation Based Functional Brain Network for Disease Diagnosis and Cognitive States Detection,2018
An Elitist Learning Particle Swarm Optimization With Scaling Mutation and Ring Topology,2018
Selection Based on Colony Fitness for Differential Evolution,2018
Simplified Agent-Based Resource Sharing Approach for WSN-WSN Interaction in IoT/CPS Projects,2018
An Efficient Parallel Mining Algorithm Representative Pattern Set of Large-Scale Itemsets in IoT,2018
Person Re-Identification With Triplet Focal Loss,2018
A Game-Theoretic Analysis of Shard-Based Permissionless Blockchains,2018
Energy Efficiency Maximization for Relay-Assisted WPCN: Joint Time Duration and Power Allocation,2018
Bayesian Monitoring of Linear Profiles Using DEWMA Control Structures With Random  $X$,2018
A Vector Grouping Learning Brain Storm Optimization Algorithm for Global Optimization Problems,2018
"A 3.2 Gb/s 16-Channel Transmitter for Intra-Panel Interfaces, With Independently Controllable Output Swing, Common-Mode Voltage, and Equalization",2018
Location Aware and Node Ranking Value-Assisted Embedding Algorithm for One-Stage Embedding in Multiple Distributed Virtual Network Embedding,2018
Classification of Traffic Signs: The European Dataset,2018
Supervised Learning via Unsupervised Sparse Autoencoder,2018
"A Novel Framework of Distributed Datacenter Networks to Support Intelligent Services: Architecture, Operation, and Solutions",2018
A Hierarchical Routing Scheme With Load Balancing in Software Defined Vehicular Ad Hoc Networks,2018
Plug-and-Play Prior Based on Gaussian Mixture Model Learning for Image Restoration in Sensor Network,2018
Layered Adaptive Collaborative Constellation for MIMO Visible Light Communication,2018
A Survey on Industrial Internet of Things: A Cyber-Physical Systems Perspective,2018
Hybrid Feature Selection Method Based on Neural Networks and Cross-Validation for Liver Cancer With Microarray,2018
Congestion Game With Link Failures for Network Selection in High-Speed Vehicular Networks,2018
Optimized Hop Angle Relativity for DV-Hop Localization in Wireless Sensor Networks,2018
Mussel Classifier System Based on Morphological Characteristics,2018
Adaptive Triplet Model for Fine-Grained Visual Categorization,2018
A Bias Correction Based State-of-Charge Estimation Method for Multi-Cell Battery Pack Under Different Working Conditions,2018
A Mixed-Choice-Strategy-Based Consensus Ranking Method for Multiple Criteria Decision Analysis Involving Pythagorean Fuzzy Information,2018
Reconstruction and Analysis of a Genome-Scale Metabolic Network for Eriocheir Sinensis Hepatopancreas,2018
Model-Data Driven Learning Adaptive Robust Control of Precision Mechatronic Motion Systems With Comparative Experiments,2018
Electromagnetically Induced Absorption in the Near-Field of Microwave Radiative Elements With Application to Foliage Moisture Sensing,2018
Remote Sensing: An Automated Methodology for Olive Tree Detection and Counting in Satellite Images,2018
Understanding Multimodal Popularity Prediction of Social Media Videos With Self-Attention,2018
Intelligent Manufacturing: TCAD-Assisted Adaptive Weighting Neural Networks,2018
Security in Fog Computing: A Novel Technique to Tackle an Impersonation Attack,2018
Identifying Individual Camera Device From RAW Images,2018
A Varying-Gain Recurrent Neural Network and Its Application to Solving Online Time-Varying Matrix Equation,2018
Stable Forecasting of Environmental Time Series via Long Short Term Memory Recurrent Neural Network,2018
Analysis of the 72-h Mortality of Emergency Room Septic Patients Based on a Deep Belief Network,2018
Noise Analysis and Modeling in Visible Light Communication Using Allan Variance,2018
A High Gain Dual Polarized Ultra-Wideband Array of Antenna for Chipless RFID Applications,2018
Comparative Analysis of Students Perception on the Relevance of Diploma Certificate in Automotive Engineering to the Industry,2018
Active Vibration Control of a Dynamic Hysteresis System Using  μ -Synthesis,2018
Mitigation of Phase Cancellation for Efficient Decoding and RF Energy Harvesting in Tag-to-Tag Communications,2018
A Rigorous Evaluation of State-of-the-Art Scheduling Algorithms for Cloud Computing,2018
A Practical Framework for Preventing Distracted Pedestrian-Related Incidents Using Wrist Wearables,2018
Data-Driven Air Quality Characterization for Urban Environments: A Case Study,2018
Experimental Validation of an Aerodynamic Sectional Modeling Approach in Fixed-Wing Unmanned Aerial Vehicles,2018
A Novel Data Integrity Attack Detection Algorithm Based on Improved Grey Relational Analysis,2018
Research of Wind Power Correlation With Three Different Data Types Based on Mixed Copula,2018
Document Verification: A Cloud-Based Computing Pattern Recognition Approach to Chipless RFID,2018
Modeling With Prejudice: Small-Sample Learning via Adversary for Semantic Segmentation,2018
A Diagonalization Algorithm for the Distance Matrix of Cographs,2018
Control of an Iguana Character Using Soft-Body Simulation,2018
Optimal Target Tracking Based on Dynamic Fingerprint in Indoor Wireless Network,2018
Transfer of Qualitative and Quantitative Knowledge for Similar Batch Process Monitoring,2018
Offline Analysis for Designing Electrooculogram Based Human Computer Interface Control for Paralyzed Patients,2018
Parametric Sparse SAR Imaging of Ground Moving Targets Integrated With Motion Compensation,2018
TPP: Trajectory Privacy Preservation Against Tensor Voting Based Inference Attacks,2018
Adaptive and Incremental-Clustering Anomaly Detection Algorithm for VMs Under Cloud Platform Runtime Environment,2018
Neutralizing BLE Beacon-Based Electronic Attendance System Using Signal Imitation Attack,2018
A Novel Regularized Nonnegative Matrix Factorization for Spectral-Spatial Dimension Reduction of Hyperspectral Imagery,2018
An Intelligent Wheelchair Anti-Lock Braking System Design With Friction Coefficient Estimation,2018
Development of a Mole-Like Drilling Robot System for Shallow Drilling,2018
Autonomous Clothes Manipulation Using a Hierarchical Vision Architecture,2018
PPDCA: Privacy-Preserving Crowdsourcing Data Collection and Analysis With Randomized Response,2018
Assessment of Equipment Trip Probability Due to Voltage Sags Based on Fuzzy Possibility Distribution Function,2018
Information-Centric Networking With Edge Computing for IoT: Research Challenges and Future Directions,2018
Distributed Antenna Allocation Scheme for Massive MIMO Cellular Backhaul Networks,2018
Multiple Kernel Clustering With Global and Local Structure Alignment,2018
Design and Control of a Wearable Hand Rehabilitation Robot,2018
Image-Based Visibility Estimation Algorithm for Intelligent Transportation Systems,2018
Adaptive RBF Neural-Network-Based Design Strategy for Non-Strict-Feedback Nonlinear Systems by Using Integral Lyapunov Functions,2018
A Multi-Path-Based Adaptive Scheme for Multi-View Streaming Over HTTP,2018
Generalized PFA for Air-Missile Borne Bistatic Forward-Looking Beam-Steering SAR With Accelerations,2018
Secrecy Rate Maximizing Beamforming Schemes for the DF Relay Wiretap Channels,2018
Multi-View and Multi-Language Description Generation for Cross-Department Medical Diagnosis Processes,2018
Statistical Linearization Analysis of a Hydropneumatic Suspension System With Nonlinearity,2018
GMSA: Gathering Multiple Signatures Approach to Defend Against Code Injection Attacks,2018
Dynamic Switching of Two Degree-of-Freedom Control for Belt-Driven Servomechanism,2018
Indoor Positioning Based on Fingerprint-Image and Deep Learning,2018
On the Metric Dimension of Generalized Petersen Multigraphs,2018
Millimeter Wave Channel Estimation Based on Subspace Fitting,2018
Fulcrum: Flexible Network Coding for Heterogeneous Devices,2018
Design of 1-Bit Coding Engineered Reflectors for EM-Wave Shaping and RCS Modifications,2018
Wideband Quad-Polarization Reconfigurable Antenna Using Switchable Feed Network With Stable Unidirectional Radiation Patterns,2018
Image Manipulation Detection and Localization Based on the Dual-Domain Convolutional Neural Networks,2018
Evolutionary Computation-Based Memetic Algorithm Against Genetic Algorithm to Improve PCR-RFLP Assay Primers of SNP Genotyping,2018
On Improving Distortion Functions for JPEG Steganography,2018
Performance Analysis of Hybrid RF/FSO System Using BPSK-SIM and DPSK-SIM Over Gamma-Gamma Turbulence Channel With Pointing Errors for Smart City Applications,2018
On the Load Balancing of Edge Computing Resources for On-Line Video Delivery,2018
The Fourier Engine,2018
Topology-Aware Resource Allocation for IoT Services in Clouds,2018
"Analysing Convergence, Consistency, and Trajectory of Artificial Bee Colony Algorithm",2018
Fog-Assisted SDN Controlled Framework for Enduring Anomaly Detection in an IoT Network,2018
Exploiting Reversible Computing for Latent-Fault-Free Error Detecting/Correcting CMOS Circuits,2018
Deterministic En-Route Filtering of False Reports: A Combinatorial Design Based Approach,2018
Efficient Video Coding Using Visual Sensitive Information for HEVC Coding Standard,2018
A Double-Image Encryption Scheme Based on Amplitude-Phase Encoding and Discrete Complex Random Transformation,2018
A Compact Passive Equalizer Design for Differential Channels in TSV-Based 3-D ICs,2018
New Metrics for Disk Failure Prediction That Go Beyond Prediction Accuracy,2018
Dual-Patch Polarization Conversion Metasurface-Based Wideband Circular Polarization Slot Antenna,2018
Dynamic Trustworthiness Overlapping Community Discovery in Mobile Internet of Things,2018
A Survey of Random Access Control Techniques for Machine-to-Machine Communications in LTE/LTE-A Networks,2018
Performance Analysis of User Pairing in Cooperative NOMA Networks,2018
Topological Interference Management for Wireless Networks,2018
High-Order Moment Models of Landmark Distribution for Local Homing Navigation,2018
Predictive Control of Uncertain Systems Over Networks With Bounded Packet Loss,2018
The Coordinated Control of Wind-Diesel Hybrid Micro-Grid Based on Sliding Mode Method and Load Estimation,2018
Robust Clustered Support Vector Machine With Applications to Modeling of Practical Processes,2018
Android Malware Permission-Based Multi-Class Classification Using Extremely Randomized Trees,2018
Optimal HEVC Configuration for Wireless Video Communication Under Energy Constraints,2018
Tree-Based Contextual Learning for Online Job or Candidate Recommendation With Big Data Support in Professional Social Networks,2018
Protocol-Based Fault Detection for Discrete Delayed Systems With Missing Measurements: The Uncertain Missing Probability Case,2018
A Triple-Branch Neural Network for Knowledge Graph Embedding,2018
Function Recognition in Stripped Binary of Embedded Devices,2018
Infrared Patch-Tensor Model With Weighted Tensor Nuclear Norm for Small Target Detection in a Single Frame,2018
Delay- and Diversity-Aware Buffer-Aided Relay Selection Policies in Cooperative Networks,2018
Sparsity and Geometry Preserving Graph Embedding for Dimensionality Reduction,2018
High-Gain Electrically Large Air-Cavity-Backed Patch Antenna Element and Array,2018
Single Channel Blind Source Separation for Wind Turbine Aeroacoustics Signals Based on Variational Mode Decomposition,2018
Delta Radiomics Improves Pulmonary Nodule Malignancy Prediction in Lung Cancer Screening,2018
Synchronization of Time-Varying Delayed Neural Networks by Fixed-Time Control,2018
Induction Motor Failure Analysis: An Automatic Methodology Based on Infrared Imaging,2018
A Surface Mass-Spring Model With New Flexion Springs and Collision Detection Algorithms Based on Volume Structure for Real-Time Soft-Tissue Deformation Interaction,2018
Time-Aware QoS Prediction for Cloud Service Recommendation Based on Matrix Factorization,2018
Interactive Query Reformulation for Source-Code Search With Word Relations,2018
Teaching Performance Evaluation in Smart Campus,2018
Dynamic Ranking of Refactoring Menu Items for Integrated Development Environment,2018
A Double Evolutionary Learning Moth-Flame Optimization for Real-Parameter Global Optimization Problems,2018
Multi-Sensor Multi-Floor 3D Localization With Robust Floor Detection,2018
HirePool: Optimizing Resource Reuse Based on a Hybrid Resource Pool in the Cloud,2018
Stabilization of Discrete-Time Singular Markov Jump Systems With Repeated Scalar Nonlinearities,2018
Multi-Scale Feature Based Land Cover Change Detection in Mountainous Terrain Using Multi-Temporal and Multi-Sensor Remote Sensing Images,2018
Secure Analog Network Coding With Wireless Energy Harvesting Under Multiple Eavesdroppers,2018
"Critical Communications Over Mobile Operators’ Networks: 5G Use Cases Enabled by Licensed Spectrum Sharing, Network Slicing and QoS Control",2018
Spatial Analysis of Bikeshare Ridership With Smart Card and POI Data Using Geographically Weighted Regression Method,2018
Real-Time Monitoring of Smart Campus and Construction of Weibo Public Opinion Platform,2018
User Influence on Mobile Terminal Antennas: A Review of Challenges and Potential Solution for 5G Antennas,2018
Exclusion Zone Assisted eICIC in Massive MIMO Enabled Cognitive HetNets,2018
Optimal Borehole Energy Storage Charging Strategy in a Low Carbon Space Heat System,2018
Evaluating Collaborative Filtering Recommender Algorithms: A Survey,2018
SAP: A Novel Stationary Peers Assisted Indoor Positioning System,2018
Multidirectional Alternating Current Potential Drop Technique for Detecting Random Cracks,2018
Online Real-Time Analysis of Data Streams Based on an Incremental High-Order Deep Learning Model,2018
Mining Resource Community and Resource Role Network From Event Logs,2018
Efficient Indoor Data Transmission With Full Dimming Control in Hybrid Visible Light/Infrared Communication Systems,2018
Wideband Full-Corporate-Feed Waveguide Continuous Transverse Stub Antenna Array,2018
Backstepping Sliding Mode Control of FC-UC Based Hybrid Electric Vehicle,2018
AntNest: Fully Non-Interactive Secure Multi-Party Computation,2018
On the Outage Probability of Interference-Limited Multi-Hop Linear Vehicular Ad-Hoc Network,2018
Deep Learning-Based Unmanned Surveillance Systems for Observing Water Levels,2018
Efficient Rail Area Detection Using Convolutional Neural Network,2018
Energy-Efficient Secure Transmission for Wireless Powered Internet of Things With Multiple Power Beacons,2018
"Low Power Wide Area Networks: A Survey of Enabling Technologies, Applications and Interoperability Needs",2018
A Secure and Efficient Certificateless Authentication Scheme With Unsupervised Anomaly Detection in VANETs,2018
Test-Based Clone Detection: an Initial Try on Semantically Equivalent Methods,2018
Area-Averaged Transmitted Power Density at Skin Surface as Metric to Estimate Surface Temperature Elevation,2018
Dynamic Novel Cross-Layer Performance Enhancement Approach for SIP over OLSR,2018
UMLPACE for Modeling and Verification of Complex Business Requirements in Event-Driven Process Chain (EPC),2018
Pulse Power Supply for High-Power Semiconductor Laser Diode Arrays With Micro-Current Pre-Start Control,2018
Trust Building in Dynamic Process of Internet Entrepreneurial Social Network,2018
DeepSnake: Sequence Learning of Joint Torques Using a Gated Recurrent Neural Network,2018
"Improving Face Recognition Systems Using a New Image Enhancement Technique, Hybrid Features and the Convolutional Neural Network",2018
Interacting Automultiscopic 3D With Haptic Paint Brush in Immersive Room,2018
Adaptive Hyperbolic Tangent Sliding-Mode Control for Building Structural Vibration Systems for Uncertain Earthquakes,2018
A Proactive and Survivability-Constrained Operation Strategy for Enhancing Resilience of Microgrids Using Energy Storage System,2018
Inverse of Affine Radon Transform for Light Field Reconstruction From Focal Stack,2018
A New Outlier Detection Model Using Random Walk on Local Information Graph,2018
