Judul,Tahun
"Signal Detection in Ambient Backscatter Systems: Fundamentals, Methods, and Trends",2023
Critical Clearing Time Prediction for Power Transmission Using an Adaptive Neuro-Fuzzy Inference System,2023
Influence of Permanent Magnetic Properties on Laser-Assisted Heating Magnetization for Magnetic MEMS,2023
Lumbar Spine Disease Detection: Enhanced CNN Model With Improved Classification Accuracy,2023
Factors Influencing the Adoption of Generative AI for Art Designing Among Chinese Generation Z: A Structural Equation Modeling Approach,2023
Development and Optimization of a Two-Degree-of-Freedom Piezoelectric Harvester Based on Parallel Cantilever Structure With Magnetic Coupling,2023
Dependency Prediction of Long-Time Resource Uses in HPC Environment,2023
Sub-6 GHz Band Omnidirectional Horizontally Polarized Large Spacing Array Antenna With Dielectric Radome for Base Station,2023
Graph Neural Network for Smartphone Recommendation System: A Sentiment Analysis Approach for Smartphone Rating,2023
Weighted Bonferroni Aggregation Operators on Complex q-Rung Orthopair 2-Tuple Linguistic Variables With Application to Green Supply Chain Management,2023
A Novel Supplier-Managed Inventory Order Assignment Platform Enabled by Blockchain Technology,2023
A Mapping and State-of-the-Art Survey on Multi-Objective Optimization Methods for Multi-Agent Systems,2023
Dynamic Decision-Making in Fresh Products Supply Chain With Strategic Consumers,2023
Optimizing Subway Train Operation With Hierarchical Adaptive Control Approach,2023
New On-Line MTPA Angle Search and Control Methods Based on Digital Twins for IPM Synchronous Motor Drives Considering Motor Non-Linearity,2023
CECNet: Coordinate Encoding Competitive Neural Network For Palm Vein Recognition by Soft Large Margin Centralized Cosine Loss,2023
Storage and Counter Based Logic Built-In Self-Test,2023
Factor Analysis of Learning Motivation Difference on Cybersecurity Training With Zero Trust Architecture,2023
Closed-Loop Control of Fluid Resuscitation Using Reinforcement Learning,2023
Pre Synchronization Control Strategy of Virtual Synchronous Generator (VSG) in Micro-Grid,2023
Crack Detection of Brown Rice Kernel Based on Optimized ResNet-18 Network,2023
Strategic Decision Making at a Steel Industry Assisted by Fuzzy Theory and Multicriteria Decision Making Model,2023
A Novel System for Ocular Surface Temperature Measurement and Tracking,2023
A Study of the Man and Unmanned Teaming System for Improving Efficiency in a Fulfillment Center,2023
Learned Kernel-Based Interpolation for Efficient RGBW Remosaicing,2023
Meta-Heuristic Guided Feature Optimization for Enhanced Authorship Attribution in Java Source Code,2023
A Fully Outsourced Attribute-Based Signcryption Scheme Supporting Privacy-Preserving Policy Update in Mobile Cloud Computing,2023
A Control Strategy Based on Intermediate Bus Voltage Information for Wide-Range High-Efficiency Step-Up DC–DC Converters,2023
An Ontology and Rule-Based Clinical Decision Support System for Personalized Nutrition Recommendations in the Neonatal Intensive Care Unit,2023
Robust Air Target Intention Recognition Based on Weight Self-Learning Parallel Time-Channel Transformer Encoder,2023
Novel LSTM-Based Approaches for Enhancing Outdoor Localization Accuracy in 4G Networks,2023
Action Behavior Learning Based on a New Multi-Scale Interactive Perception Network,2023
A Fuzzy Analytic Hierarchy Process for Usability Requirements of Online Education Systems,2023
Multi-Agent Consistent Formation Control Operation Optimization for High-Speed Trains,2023
Artificial Neural Network-Based Land Use-Specific Carbon Patterns and Their Effects on Land Surface Temperature as a Result of the Rohingya Refugee Influx,2023
Low-Noise Chopper-Stabilized Zero-Drift Amplifier With SAR-Assisted Automatic Offset Calibration Loop,2023
RDF-star2Vec: RDF-star Graph Embeddings for Data Mining,2023
Active Constellation Modification Technique for PAPR Reduction of OFDM Signals,2023
SECURE: A Segmentation Quality Evaluation Metric on SEM Images for Reverse Engineering on Integrated Circuits,2023
Tasaheel: An Arabic Automative Textual Analysis Tool—All in One,2023
UAV Control for Close Tracking of a Flying Object Using Search Region Focused Detector and Target-Visibility Enhancing Control,2023
ps-CALR: Periodic-Shift Cosine Annealing Learning Rate for Deep Neural Networks,2023
Model-Driven Dependability and Power Consumption Quantification of Kubernetes-Based Cloud-Fog Continuum,2023
Self-Organizing Multiple Readouts for Reservoir Computing,2023
Dynamic Debiasing Network for Visual Commonsense Generation,2023
Multivariate Cooperative Internal Mode Control of RBF Neural Network for Power System Chaos Suppression,2023
LongT5-Mulla: LongT5 With Multi-Level Local Attention for a Longer Sequence,2023
CNN-BiLSTM: A Hybrid Deep Learning Approach for Network Intrusion Detection System in Software-Defined Networking With Hybrid Feature Selection,2023
"NS-IL: Neuro-Symbolic Visual Question Answering Using Incrementally Learnt, Independent Probabilistic Models for Small Sample Sizes",2023
E-Core and C-Core Switched Flux Permanent Magnet Generators for Wind Power Generation,2023
Recursive Router Metrics Prediction Using Machine Learning-Based Node Modeling for Network Digital Replica,2023
Preventing Road Accidents Through Early Detection of Driver Behavior Using Smartphone Motion Sensor Data: An Ensemble Feature Engineering Approach,2023
Line-of-Sight MIMO in Point-to-Point Millimeter Wave Links via Scattering From Rough Surfaces,2023
An Automatic Dermatology Detection System Based on Deep Learning and Computer Vision,2023
Attention 3D-CU-Net: Enhancing Kidney Tumor Segmentation Accuracy Through Selective Feature Emphasis,2023
Detection and Mitigation of Spoofing Attacks Against Time Synchronization and Positioning,2023
Dark-SORT: Multi-Person Tracking in Underground Coal Mines Using Adaptive Discrete Weighting,2023
ByteRCNN: Enhancing File Fragment Type Identification With Recurrent and Convolutional Neural Networks,2023
220/293 GHz Dual-Band Anomalous Reflectors Using Higher-Order Diffraction Modes and Their Precise Characterization Using a Compact Antenna Test Range System,2023
Junior Software Engineers’ International Communication and Collaboration Competences,2023
Construction and Research of a Data-Driven Energy Consumption Evaluation Model for Urban Building Operation,2023
RS-RLNC: A Reinforcement Learning-Based Selective Random Linear Network Coding Framework for Tactile Internet,2023
High-Quality Face Caricature via Style Translation,2023
Self-Conditioning via Intermediate Predictions for End-to-End Neural Speaker Diarization,2023
A Decentralized Control With Adaptive Virtual Inertia and Damping Combination for Islanded Cascaded-Type VSG Systems,2023
Enhancing Concrete Creep Prediction With Deep Learning: A Soft-Sorted One-Dimensional CNN Approach,2023
Analyzing Component Composability of Cloud Security Configurations,2023
Real-Time Event-Driven Road Traffic Monitoring System Using CCTV Video Analytics,2023
The Research on Ocean Polarized Light Fields at Different Depths for Polarization Navigation,2023
Influence of Mounting Incline and Natural Environmental Factors on Pin-Type Silicone Rubber Insulator Leakage Currents Using Internet-Based Monitoring,2023
A Deep Learning-Based Indoor Radio Estimation Method Driven by 2.4 GHz Ray-Tracing Data,2023
Comparative Study on Architecture of Deep Neural Networks for Segmentation of Brain Tumor using Magnetic Resonance Images,2023
"Control of Converter for a Solar PV-BESS Powered Telecom Load With Real, Reactive and Harmonic Power Exchange With Grid",2023
Real-Time Hybrid Modeling of Francis Hydroturbine Dynamics via a Neural Controlled Differential Equation Approach,2023
Modeling and Lyapunov-Based Nonlinear Control Strategies of Novel 2-D Inverted Magnetic Needle System: A Comparative Study,2023
H∞ Robust Fault-Tolerant Control of a Six-Rotor UAV Containing Sensor Faults and Actuator Non-Affine Faults,2023
Common Spatial Pattern and Riemannian Manifold-Based Real-Time Multiclass Motor Imagery EEG Classification,2023
Consensus-Based Distributed Formation Control of Multi-Quadcopter Systems: Barrier Lyapunov Function Approach,2023
GCN-Based Short-Circuit Current Calculation Method for Active Distribution Networks,2023
Underfoot Pressure-Based Left and Right Foot Classification Algorithms: The Impact of Footwear,2023
On the Integration of User Preferences by Using a Hybrid Methodology for Multi-Criteria Decision Making,2023
Combining Social Relations and Interaction Data in Recommender System With Graph Convolution Collaborative Filtering,2023
Calculation of the Proportion of Population Using Clean Cooking Fuel and Technology Based on Earth Big Data: A Case Study in the South of the Yangtze River in China,2023
NDAMA: A Novel Deep Autoencoder and Multivariate Analysis Approach for IoT-Based Methane Gas Leakage Detection,2023
Deep Learning Based Decentralized Beamforming Methods for Multi-Antenna Interference Channels,2023
A New Method for Short Text Compression,2023
Bulk Cargo Multimodal Transportation on Inland Waterways Considering Transport Wastage,2023
TOPSIS Aided Object Pose Tracking on RGB Images,2023
Transient Stability Analysis and Enhancement of PLL-VSC Considering State-Dependent Damping,2023
Improving Domain Generalization in Appearance-Based Gaze Estimation With Consistency Regularization,2023
Research on the Classification Method of CTC Alignment Joint-Test Problems Based on RoBERTa-wwm and Deep Learning Integration,2023
Cooperative HARQ-Aided Multiple UAVs in Optical Aerospace Backhaul Networks,2023
Analyzing the Impact and Prospects of Metaverse in Learning Environments Through Systematic and Case Study Research,2023
Online Assembly Inspection Integrating Lightweight Hybrid Neural Network With Positioning Box Matching,2023
Predicting Human Decision-Making for Task Selection in Manufacturing: A Systematic Literature Review,2023
MicroCFI: Microarchitecture-Level Control-Flow Restrictions for Spectre Mitigation,2023
ConvLSTM-Based Vehicle Detection and Localization in Seismic Sensor Networks,2023
Re-Examination of DFIG-Based Wind Park Small-Signal Instability,2023
"MedMetaverse: Medical Care of Chronic Disease Patients and Managing Data Using Artificial Intelligence, Blockchain, and Wearable Devices State-of-the-Art Methodology",2023
Emotion Recognition in Complex Classroom Scenes Based on Improved Convolutional Block Attention Module Algorithm,2023
Simulation of Running Crowd Dynamics: Potential-Based Cellular Automata Model,2023
A Model-Based Markerless Protocol for Clinical Gait Analysis Based on a Single RGB-Depth Camera: Concurrent Validation on Patients With Cerebral Palsy,2023
Predictive Reliability Analysis of Power Distribution Systems Considering the Effects of Seasonal Factors on Outage Data Using Weibull Analysis Combined With Polynomial Regression,2023
Framework for Ethically Designed Microtransactions in the Metaverse,2023
An Efficient Centralized Multi-Agent Reinforcement Learner for Cooperative Tasks,2023
Extracting Fallen Objects on the Road From Accident Reports Using a Natural Language Processing Model-Based Approach,2023
"Artificial Rabbits Optimized Neural Network-Based Energy Management System for PV, Battery, and Supercapacitor Based Isolated DC Microgrid System",2023
Intelligent Identification of Simultaneous Faults of Automotive Software Systems Under Noisy and Imbalanced Data Using Ensemble LSTM and Random Forest,2023
An Ultrafast Variable Forgetting Factor Recursive Least Square Method for Determining the State-of-Health of Li-Ion Batteries,2023
Robotic Arm Trajectory Planning Method Using Deep Deterministic Policy Gradient With Hierarchical Memory Structure,2023
Design of CMOS-Based Unit Channel of Beamforming Transceivers for FACS Applications,2023
Numerical Simulations on AC Loss of the REBCO Tape Under Rotating Magnetic Field,2023
Radio Frequency Public Key Generator for Digital Cryptographic Application,2023
Automated Construction Site Monitoring Based on Improved YOLOv8-seg Instance Segmentation Algorithm,2023
Practical Generation Resource Planning Based on Screening Curve Method Considering Must-Run Constraints: The Case of Jeju Island’s Power Grids,2023
Skip-RCNN: A Cost-Effective Multivariate Time Series Forecasting Model,2023
Systematization of Knowledge: Spectrum Sharing Between Radar and Communications,2023
Optimal Design of Photovoltaic Domestic Installations Considering Second-Purpose Batteries,2023
